FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
502355,640,0.60355,2013-11-07
502355,1457,1.4,2013-04-03
502357,341,0.79882,2013-04-04
502357,383,0.99852,2013-04-04
502357,415,1.997,2013-04-04
502359,245,0.26,2013-04-04
502359,1583,0.54,2013-04-04
502360,306,1,2013-05-21
502360,371,0.63821,2013-05-21
502360,979,1.59552,2013-05-21
502360,1461,0.55,2013-05-21
502361,306,0.7,2013-05-21
502361,371,0.63821,2013-05-21
502361,979,1.59552,2013-05-21
502361,1461,0.55,2013-05-21
502362,306,0.37,2013-05-22
502362,371,0.63821,2013-05-22
502362,979,1.59552,2013-05-22
502362,1461,0.55,2013-05-22
502364,245,0.294,2014-01-02
502364,568,0.5,2013-12-12
502364,1461,0.55,2013-12-12
502366,245,0.294,2014-07-08
502366,568,0.5,2014-07-08
502366,1461,0.55,2014-07-08
502367,245,0.21,2013-12-12
502367,1496,0.75,2013-12-12
502367,1671,0.63,2013-12-12
502368,245,0.242,2014-01-03
502368,1461,0.55,2013-12-12
502369,245,0.275,2013-12-12
502369,1461,0.55,2013-12-12
502370,1461,0.55,2013-12-12
502370,502502,0.055,2013-12-12
502371,245,0.167,2014-01-03
502371,1461,0.55,2013-12-12
502371,502503,0.5,2014-01-03
502372,403,0.525,2013-12-12
502372,1461,0.55,2013-12-12
502373,245,0.257,2014-01-03
502373,1461,0.55,2013-12-12
502374,245,0.122,2014-01-03
502374,1461,0.55,2013-12-12
502375,245,0.26,2014-01-03
502375,1461,0.55,2013-12-17
502376,245,0.26,2014-07-08
502376,1461,0.55,2014-07-08
502377,437,0.25,2014-07-08
502377,1461,0.55,2014-07-08
502378,245,0.037,2014-01-03
502378,1461,0.55,2013-12-12
502379,245,0.23,2014-01-02
502379,1461,0.55,2013-12-12
502380,245,0.134,2013-12-12
502380,1461,0.55,2013-12-12
502381,245,0.04,2013-12-12
502381,1461,0.55,2013-12-12
502382,245,0.025,2013-12-12
502382,1461,0.55,2013-12-12
502384,385,0.148,2014-01-03
502384,428,0.296,2014-01-03
502385,385,0.148,2014-01-03
502385,428,0.296,2014-01-03
502386,385,0.158,2014-01-03
502386,428,0.312,2014-01-03
502387,385,0.148,2014-01-03
502387,428,0.296,2014-01-03
502388,385,0.167,2014-01-03
502388,1461,0.55,2013-12-12
502388,1496,0.75,2014-05-22
502391,341,1.034,2013-10-11
502391,383,1.2925,2015-04-29
502391,415,2.585,2015-04-29
502391,1353,5.17,2015-04-29
502391,502497,4.59,2013-10-11
502392,341,1.016,2013-10-11
502392,383,1.27,2015-04-29
502392,415,2.54,2015-04-29
502392,1353,5.08,2015-04-29
502392,502498,0.6096,2013-10-11
502393,39,3.699,2013-10-11
502393,341,1.042,2013-10-11
502393,383,1.3025,2015-04-29
502393,415,2.605,2015-04-29
502393,1353,5.21,2015-04-29
502393,502494,2.605,2013-10-11
502393,502495,4.929,2013-10-11
502393,502496,6.773,2013-10-11
502394,341,1.026,2013-10-11
502394,383,1.2825,2015-04-29
502394,415,2.565,2015-04-29
502394,1353,5.13,2015-04-29
502394,502497,4.555,2013-10-11
502395,39,3.578,2013-10-11
502395,341,1.008,2013-10-11
502395,383,1.26,2015-04-29
502395,415,2.52,2015-04-29
502395,1353,5.04,2015-04-29
502395,502494,2.52,2013-10-11
502395,502495,4.768,2013-10-11
502396,341,1.031,2013-10-11
502396,383,1.2888,2015-04-29
502396,415,2.5775,2015-04-29
502396,1353,5.155,2015-04-29
502396,502494,2.578,2013-10-11
502396,502495,4.877,2013-10-11
502397,341,1.046,2013-10-24
502397,383,1.3075,2015-04-29
502397,415,2.615,2015-04-29
502397,1353,5.23,2015-04-29
502397,502495,4.947,2013-10-24
502398,341,1.033,2013-10-24
502398,383,1.2913,2015-04-29
502398,415,2.583,2015-04-29
502398,1353,5.165,2015-04-29
502398,502495,4.886,2013-10-24
502399,341,1.041,2013-10-24
502399,383,1.30125,2015-04-29
502399,415,2.5775,2015-04-29
502399,1353,5.205,2015-04-29
502399,502495,4.924,2013-10-24
502401,341,1.00765,2015-04-24
502401,383,1.2596,2015-04-29
502401,415,2.5191,2015-04-29
502401,1353,5.0383,2015-04-29
502401,502678,5.95521,2015-04-24
502402,341,0.99698,2015-04-24
502402,415,2.4925,2015-04-29
502402,1353,4.9849,2015-04-29
502402,502678,5.89215,2015-04-24
502403,341,1.00277,2015-04-24
502403,415,2.5069,2015-04-29
502403,1353,5.0139,2015-04-29
502403,502678,5.926,2015-04-24
502404,341,0.98335,2015-04-24
502404,415,2.4584,2015-04-29
502404,1353,4.9168,2015-04-29
502404,502678,5.8116,2015-04-24
502405,341,1.0067,2015-04-24
502405,415,2.5168,2015-04-29
502405,1353,5.0335,2015-04-29
502405,502678,5.9496,2015-04-24
502406,363,0.5833,2013-11-08
502406,640,0.34998,2013-11-08
502406,1146,1.45816,2013-11-08
502406,1461,0.55,2013-11-08
502410,341,0.92143,2014-01-07
502410,385,0.1382,2014-01-07
502410,428,0.31447,2014-01-07
502410,439,0.04607,2014-01-07
502410,640,0.55286,2014-01-07
502410,1352,0.09214,2014-01-07
502411,341,0.59907,2014-02-20
502411,383,0.72383,2014-02-20
502411,415,1.44766,2014-02-20
502412,245,0.26,2014-04-22
502412,990,0.5,2015-03-26
502413,245,0.37,2014-04-22
502413,990,0.5,2015-03-04
502415,245,0.33,2014-04-22
502415,990,0.5,2014-04-22
502416,245,0.43,2014-04-22
502416,990,0.5,2014-04-22
502417,245,0.45,2014-04-22
502417,990,0.5,2014-04-22
502418,245,0.21,2014-04-22
502418,990,0.5,2014-04-22
502419,245,0.37,2014-05-14
502419,990,0.5,2014-05-14
502420,160,2.98,2014-02-20
502420,341,0.73968,2014-04-14
502420,383,0.9246,2014-04-14
502420,415,1.84921,2014-04-14
502421,502530,0.95,2014-02-20
502422,341,0.45783,2014-02-21
502422,385,0.06868,2014-02-21
502422,439,0.0229,2014-02-21
502423,49,0.026,2015-03-11
502424,341,0.98061,2014-02-21
502424,383,1.22576,2014-02-21
502424,385,0.14709,2014-02-21
502424,428,0.29418,2014-02-21
502424,640,0.58836,2014-02-21
502425,341,1.14966,2014-05-05
502425,385,0.17245,2014-05-05
502425,640,0.6898,2014-05-05
502426,341,0.16343,2014-03-13
502426,383,0.20429,2014-03-13
502426,415,0.40859,2014-03-13
502426,1454,0.3,2015-03-26
502427,341,0.67628,2014-02-21
502427,383,0.84535,2014-02-21
502427,415,1.6907,2014-02-21
502427,640,0.40577,2014-02-21
502427,1456,0.4,2014-02-21
502428,341,0.67628,2014-02-21
502428,383,0.84535,2014-02-21
502428,415,1.6907,2014-02-21
502428,640,0.40577,2014-02-21
502428,1456,0.4,2014-02-21
502429,341,0.7101,2014-02-21
502429,383,0.88762,2014-02-21
502429,388,1.0651,2014-02-21
502429,415,1.77524,2014-02-21
502430,139,2.23,2014-02-21
502430,160,1.57,2014-02-21
502430,371,0.59175,2014-02-21
502430,553,1.26,2014-02-21
502430,971,0.73968,2014-02-21
502430,979,1.47936,2014-02-21
502431,139,2.19,2014-02-21
502431,160,1.79,2014-02-21
502431,371,0.59175,2014-02-21
502431,553,1.59,2014-02-21
502431,971,0.73968,2014-02-21
502431,979,1.47936,2014-02-21
502432,139,2.42,2014-02-24
502432,160,2.02,2014-02-24
502432,371,0.59175,2014-02-24
502432,553,1.72,2014-02-24
502432,971,0.73968,2014-02-24
502432,979,1.47936,2014-02-24
502433,139,2.6,2014-02-24
502433,160,2.12,2014-02-24
502433,371,0.46072,2014-02-24
502433,553,1.58,2014-02-24
502433,971,0.5759,2014-02-24
502433,979,1.15179,2014-02-24
502433,1457,1.4,2014-02-24
502434,139,2.06,2014-02-24
502434,160,1.67,2014-02-24
502434,371,0.46072,2014-02-24
502434,553,1.44,2014-02-24
502434,971,0.5759,2014-02-24
502434,979,1.15179,2014-02-24
502434,1457,1.4,2014-08-01
502435,139,2,2014-02-24
502435,160,1.72,2014-02-24
502435,371,0.46072,2014-02-24
502435,553,1.57,2014-02-24
502435,971,0.5759,2014-02-24
502435,979,1.15179,2014-02-24
502436,139,2.36,2014-02-24
502436,160,1.92,2014-02-24
502436,371,0.46072,2014-02-24
502436,553,1.58,2014-02-24
502436,971,0.5759,2014-02-24
502436,979,1.15179,2014-02-24
502437,245,0.138,2014-02-24
502440,1454,0.3,2014-10-16
502441,341,1.03555,2015-05-07
502441,383,1.2944,2015-05-07
502441,415,2.5889,2015-05-07
502441,1353,5.1778,2015-05-07
502442,341,1.01442,2014-02-24
502442,383,1.26803,2014-02-24
502442,415,2.53605,2014-02-24
502443,341,1.01442,2014-05-13
502443,383,1.26803,2014-02-25
502443,415,2.53605,2014-02-25
502444,341,1.03128,2015-04-14
502444,383,1.2891,2015-04-14
502444,415,2.5782,2015-04-14
502445,502519,0.28667,2014-03-03
502446,341,1.0144,2014-05-14
502446,383,1.268,2014-05-14
502446,415,2.5361,2014-05-14
502447,341,0.40577,2014-05-14
502447,385,0.0609,2014-05-14
502447,428,0.12173,2014-05-14
502448,502519,0.45,2014-03-04
502449,341,0.67627,2014-03-04
502449,385,0.10144,2014-03-04
502449,428,0.20288,2014-03-04
502450,97,1.49,2014-03-04
502450,1489,1.25,2014-03-04
502451,341,1.01442,2014-03-04
502451,383,1.26803,2014-03-04
502451,415,2.53605,2014-03-04
502452,341,1.10741,2015-04-22
502452,383,1.38426,2015-04-22
502452,389,1.93797,2015-04-22
502452,415,2.76853,2015-04-22
502453,341,1.00852,2015-04-24
502453,415,2.5213,2015-04-29
502453,1353,5.0426,2015-04-29
502453,502678,5.96034,2015-04-24
502454,341,0.98335,2015-04-24
502454,415,2.4584,2015-04-29
502454,1353,4.9168,2015-04-29
502454,502678,5.8116,2015-04-24
502458,245,0.46,2014-04-23
502458,990,0.5,2014-04-23
502461,341,1.08205,2014-03-13
502461,383,1.35256,2014-03-13
502461,389,1.89359,2014-03-13
502461,415,2.70512,2014-03-13
502462,341,1.01442,2014-03-13
502462,383,1.26803,2014-03-13
502462,389,1.77524,2014-03-13
502462,415,2.53605,2014-03-13
502463,341,1.01442,2014-03-13
502463,383,1.26803,2014-03-13
502463,389,1.77524,2014-03-13
502463,415,2.53605,2014-03-13
502465,341,1.00597,2014-03-13
502465,383,1.25746,2014-03-13
502465,389,1.76044,2014-03-13
502465,415,2.51492,2014-03-13
502465,640,0.60358,2014-03-14
502466,341,0.98061,2014-03-14
502466,385,0.14709,2014-03-14
502466,415,2.45152,2014-03-14
502466,439,0.04903,2014-03-14
502467,174,0.01,2014-03-14
502468,28,0.09,2014-03-14
502468,990,0.5,2014-03-14
502468,1638,0.18,2014-05-29
502469,221,0.11,2014-03-14
502469,990,0.5,2014-03-14
502470,990,0.5,2014-03-14
502470,502533,0.28,2014-03-14
502471,341,1.21729,2014-03-14
502471,383,1.52161,2014-03-14
502471,385,0.18259,2014-03-14
502471,640,0.73037,2014-03-14
502472,196,0.43,2014-03-14
502472,990,0.5,2015-03-23
502473,196,0.79,2014-03-14
502473,990,0.5,2015-03-23
502477,196,1.06,2014-03-14
502477,990,0.5,2015-03-23
502479,196,0.68,2014-03-14
502479,990,0.5,2015-03-23
502480,402,0.25,2014-03-14
502481,502459,0.14,2014-03-17
502482,1670,0.31,2014-03-17
502483,502459,0.32,2014-03-17
502484,1461,0.55,2014-03-17
502484,1633,0.41,2014-03-17
502485,196,0.36,2014-03-17
502485,1456,0.4,2014-03-17
502486,196,0.34,2014-03-17
502486,1454,0.3,2014-03-17
502487,196,0.38,2014-03-17
502487,1454,0.3,2014-03-17
502488,867,0.35,2014-03-17
502488,1454,0.3,2014-03-17
502489,72,0.01774,2014-03-18
502489,1494,0.2,2014-03-18
502489,502534,0.31,2014-03-18
502490,867,0.85,2014-05-29
502490,1497,0.7,2014-03-18
502491,867,0.85,2014-05-29
502491,1497,0.7,2014-03-18
502492,341,0.54099,2014-03-18
502492,383,0.67628,2014-03-18
502492,415,1.35249,2014-03-18
502492,1497,0.7,2014-03-18
502493,867,0.85,2014-05-29
502493,1497,0.7,2014-03-18
502493,502535,0.85,2014-03-18
502494,867,0.85,2014-05-26
502494,1497,0.7,2014-03-18
502495,196,0.42,2014-03-18
502495,1457,1.4,2014-03-18
502496,196,0.42,2014-03-18
502496,1457,1.4,2014-03-18
502497,174,1.23,2014-03-18
502498,174,1.22,2015-04-22
502501,196,0.29,2014-03-19
502501,502536,1.45,2014-03-19
502502,196,1.27,2014-03-19
502502,1457,1.4,2014-03-19
502503,341,1.00174,2014-03-19
502503,383,1.25218,2014-03-19
502503,415,2.50435,2014-03-19
502504,341,0.82423,2014-03-19
502504,383,1.03027,2014-03-19
502504,415,2.06054,2014-03-19
502505,341,0.57484,2014-03-19
502505,383,0.71855,2014-03-19
502505,415,1.4371,2014-03-19
502506,341,0.64669,2014-03-20
502506,383,0.80836,2014-03-20
502506,415,1.61673,2014-03-20
502506,502462,6.93,2014-03-20
502507,1457,1.4,2014-03-20
502507,1670,0.63,2014-03-20
502507,502462,6.48,2014-03-20
502508,439,6.4,2014-03-20
502510,245,0.38,2015-03-09
502510,990,0.5,2014-04-23
502512,245,0.3,2014-07-08
502512,568,0.5,2014-07-08
502512,1461,0.55,2014-07-08
502520,245,0.3,2014-07-09
502520,1461,0.55,2014-07-09
502521,245,0.294,2014-07-08
502521,568,0.55,2014-07-08
502521,1461,0.55,2014-07-08
502522,245,0.31,2015-03-09
502522,990,0.5,2014-04-23
502523,245,0.44,2014-04-23
502523,990,0.5,2014-04-23
502524,245,0.27,2014-04-11
502524,990,0.5,2014-04-23
502525,196,0.82,2014-04-15
502525,341,0.79886,2014-04-15
502525,383,0.99857,2014-04-15
502525,415,1.99714,2014-04-15
502525,1482,1.1,2014-04-14
502526,196,0.84,2014-04-16
502527,1454,0.3,2015-03-24
502527,502549,0.3,2014-04-16
502531,245,0.23,2015-03-04
502531,990,0.5,2015-03-04
502532,245,0.34,2015-03-04
502532,990,0.5,2015-03-04
502533,245,0.3,2015-03-04
502533,990,0.5,2015-03-04
502536,245,0.39,2015-03-04
502536,990,0.5,2015-03-04
502537,245,0.41,2015-03-04
502537,990,0.5,2015-03-04
502538,245,0.2,2015-03-04
502538,990,0.5,2015-03-04
502539,245,0.34,2015-03-04
502539,990,0.5,2015-03-04
502540,245,0.41,2015-03-04
502540,990,0.5,2015-03-04
502541,245,0.34,2015-03-04
502541,990,0.5,2015-03-04
502542,245,0.28,2015-03-09
502542,990,0.5,2015-03-04
502543,245,0.4,2015-03-04
502543,990,0.5,2015-03-04
502544,245,0.25,2015-03-04
502544,990,0.5,2015-03-04
502545,145,0.96,2014-07-21
502545,152,0.27,2014-07-21
502545,1496,0.75,2014-07-22
502546,152,0.31,2014-07-22
502546,341,0.56216,2014-07-22
502546,383,0.70269,2014-07-22
502546,415,1.4054,2014-07-22
502546,1461,0.55,2014-07-22
502547,152,0.37,2014-07-22
502547,341,0.54102,2014-08-18
502547,383,0.67628,2014-08-18
502547,415,1.35255,2014-08-18
502547,1461,0.55,2014-07-22
502551,363,0.59175,2014-07-22
502551,537,1.01,2014-07-22
502551,1145,0.73968,2014-07-22
502551,1146,1.47936,2014-07-22
502551,1496,0.75,2014-07-22
502552,363,0.59175,2014-07-22
502552,537,0.87,2014-07-22
502552,1145,0.73968,2014-07-22
502552,1146,1.47936,2014-07-22
502552,1461,0.55,2014-07-22
502553,1461,0.55,2014-11-03
502553,502605,0.63,2014-07-23
502554,196,1.81,2014-07-02
502555,196,1.96,2014-07-02
502557,284,0.28,2014-07-24
502557,1461,0.55,2014-07-24
502558,537,0.96,2014-07-24
502558,1496,0.75,2014-07-24
502559,537,0.83,2014-07-24
502559,1461,0.55,2014-07-24
502560,86,0.95,2015-04-20
502561,1455,1,2014-07-03
502561,502603,1.29,2014-07-03
502561,502604,1.11,2014-07-03
502562,1455,1,2014-07-03
502562,502603,1.29,2014-07-03
502562,502604,1.11,2014-07-03
502564,537,1,2014-11-03
502564,1496,0.75,2014-11-03
502565,537,0.89,2014-11-03
502565,1461,0.55,2014-11-03
502566,341,0.54102,2014-08-18
502566,383,0.67628,2014-08-18
502566,415,1.35255,2014-08-18
502566,537,0.89,2014-07-25
502566,1496,0.75,2014-07-25
502567,341,0.54102,2014-08-18
502567,383,0.67628,2014-08-18
502567,415,1.35255,2014-08-18
502567,537,0.72,2014-11-03
502567,1461,0.55,2014-07-25
502568,537,0.99,2014-11-03
502568,1496,0.75,2014-11-03
502569,537,0.86,2014-11-03
502569,1461,0.55,2014-11-03
502570,537,0.98,2014-11-03
502570,1496,0.75,2014-11-03
502571,1461,0.55,2014-11-03
502571,502619,0.7,2014-11-03
502572,537,0.64,2014-11-03
502572,1461,0.55,2014-11-03
502572,502620,0.95,2014-11-03
502573,537,0.54,2014-11-03
502573,1496,0.75,2014-11-03
502574,537,0.47,2014-11-03
502574,1461,0.55,2014-11-03
502575,537,0.94,2014-11-03
502575,1461,0.55,2014-11-03
502576,284,0.28,2014-11-03
502576,1454,0.3,2014-11-04
502577,284,0.28,2014-11-04
502577,1454,0.3,2014-11-04
502578,284,0.28,2014-11-04
502578,1454,0.3,2014-11-04
502579,284,0.28,2014-11-04
502579,1454,0.3,2014-11-04
502580,284,0.28,2014-11-04
502580,1454,0.3,2014-11-04
502580,1585,0.32,2014-11-04
502582,537,0.99,2014-11-03
502582,1461,0.55,2014-11-03
502584,537,0.85,2014-11-03
502584,1461,0.55,2014-11-03
502586,196,2.89,2014-07-15
502586,1455,1,2014-07-15
502587,537,0.93,2014-11-03
502587,1461,0.55,2014-11-03
502588,537,0.9,2014-11-03
502588,1461,0.55,2014-11-03
502589,537,0.85,2014-11-03
502589,1461,0.55,2014-11-03
502590,537,1,2014-11-03
502590,1461,0.55,2014-11-03
502591,196,4.32,2014-07-15
502591,1489,1.25,2014-07-15
502592,196,2.89,2014-07-15
502592,1455,1,2014-07-15
502593,537,0.93,2014-11-03
502593,1461,0.55,2014-11-03
502594,196,4.32,2014-07-15
502594,1489,1.25,2014-07-15
502595,537,0.76,2014-11-03
502595,1496,0.75,2014-11-03
502596,537,0.64,2014-11-03
502596,1461,0.55,2014-11-03
502622,245,0.32,2015-03-09
502622,990,0.5,2014-07-28
502641,341,1.0715,2014-08-28
502641,383,1.3394,2014-08-28
502641,389,1.8751,2014-08-28
502641,415,2.6788,2014-08-28
502641,987,1.75,2014-08-28
502642,341,1.02556,2014-12-03
502642,383,1.28195,2014-12-03
502642,415,2.5639,2014-12-03
502643,341,1.03905,2014-12-03
502643,383,1.29881,2014-12-03
502643,415,2.59763,2014-12-03
502644,341,1.20785,2014-12-03
502644,383,1.50981,2014-12-03
502644,415,3.01963,2014-12-03
502645,341,1.01442,2014-11-25
502645,383,1.26803,2014-11-25
502645,415,2.53605,2014-11-25
502646,341,1.05675,2014-12-03
502646,383,1.32094,2014-12-03
502646,415,2.64188,2014-12-03
502647,341,1.01685,2014-12-03
502647,383,1.27106,2014-12-03
502647,415,2.54213,2014-12-03
502648,341,1.01281,2014-12-03
502648,383,1.26601,2014-12-03
502648,415,2.53203,2014-12-03
502649,341,1.5973,2014-12-05
502649,383,1.9966,2014-12-05
502649,415,3.99325,2014-12-05
502650,341,1.00142,2014-12-04
502650,383,1.25178,2014-12-04
502650,415,2.50355,2014-12-04
502651,341,1.08294,2014-12-05
502651,383,1.35368,2014-12-05
502651,415,2.70735,2014-12-05
502652,341,1.08357,2014-12-01
502652,383,1.35446,2014-12-01
502652,415,2.70893,2014-12-01
502653,341,1.0426,2015-03-17
502653,383,1.3033,2015-03-17
502653,415,2.6065,2015-03-17
502654,341,1.01328,2014-12-04
502654,383,1.2666,2014-12-04
502654,415,2.5332,2014-12-04
502655,341,1.05104,2014-12-04
502655,383,1.3138,2014-12-04
502655,415,2.6276,2014-12-04
502656,341,1.09211,2015-03-12
502656,428,0.3276,2015-03-12
502656,640,0.6553,2015-03-12
502656,1678,1.28,2015-03-12
502656,1679,2.13,2015-03-12
502657,341,1.04375,2014-12-05
502657,383,1.30469,2014-12-05
502657,415,2.60938,2014-12-05
502659,341,1.04709,2015-03-20
502659,383,1.3089,2015-03-20
502659,415,2.6177,2015-03-20
502660,341,1.024,2015-03-18
502660,383,1.2805,2015-03-18
502660,415,2.561,2015-03-18
502661,341,1.0392,2015-03-18
502661,383,1.299,2015-03-18
502661,415,2.598,2015-03-18
502662,341,1.05595,2014-12-01
502662,383,1.31994,2014-12-01
502662,415,2.6399,2014-12-01
502663,341,1.0288,2015-03-18
502663,383,1.286,2015-03-18
502663,415,2.5721,2015-03-18
502665,341,1.04648,2014-12-01
502665,383,1.3081,2014-12-01
502665,415,2.6162,2014-12-01
502666,341,1.0436,2015-03-18
502666,383,1.3045,2015-03-18
502666,415,2.609,2015-03-18
502667,341,1.05479,2014-12-01
502667,383,1.31849,2014-12-01
502667,415,2.63698,2014-12-01
502668,341,1.0282,2015-03-18
502668,383,1.2853,2015-03-18
502668,415,2.5706,2015-03-18
502669,341,1.043,2015-03-18
502669,383,1.3038,2015-03-18
502669,415,2.6076,2015-03-18
502670,341,1.0366,2014-12-04
502670,383,1.29575,2014-12-04
502670,415,2.5915,2014-12-04
502671,341,1.0289,2015-03-18
502671,383,1.2861,2015-03-18
502671,415,2.5723,2015-03-18
502672,341,1.0431,2015-03-18
502672,383,1.3039,2015-03-18
502672,415,2.6079,2015-03-18
502673,341,1.05944,2014-12-02
502673,383,1.3243,2014-12-02
502673,415,2.6486,2014-12-02
502674,341,1.0437,2015-03-18
502674,383,1.3046,2015-03-18
502674,415,2.6093,2015-03-18
502675,341,1.01998,2014-12-05
502675,383,1.27498,2014-12-05
502675,415,2.54995,2014-12-05
502676,341,1.04535,2014-12-05
502676,383,1.30469,2014-12-05
502676,415,2.60938,2014-12-05
502677,341,1.02586,2014-12-05
502677,383,1.28233,2014-12-05
502677,415,2.56465,2014-12-05
502678,341,1.04307,2014-12-05
502678,383,1.30384,2014-12-05
502678,415,2.60768,2014-12-05
502679,341,1.11807,2014-12-05
502679,383,1.39759,2014-12-05
502679,415,2.79518,2014-12-05
502680,341,1.03386,2015-02-12
502680,383,1.29233,2015-02-12
502680,415,2.5847,2015-02-12
502682,341,1.05683,2014-12-05
502682,383,1.32104,2014-12-05
502682,415,2.6408,2014-12-05
502683,341,1.03053,2014-12-05
502683,383,1.28816,2014-12-05
502683,415,2.57633,2014-12-05
502684,341,1.0557,2015-03-19
502684,383,1.3196,2015-03-19
502684,415,2.6392,2015-03-19
502685,341,1.0705,2015-03-19
502685,383,1.3381,2015-03-19
502685,415,2.6762,2015-03-19
502686,341,0.99032,2015-03-12
502686,415,2.4758,2015-03-12
502686,640,0.5942,2015-03-12
502687,341,0.98547,2015-03-12
502687,415,2.4637,2015-03-12
502687,640,0.5913,2015-03-12
502688,341,0.98891,2015-03-12
502688,415,2.4723,2015-03-12
502688,640,0.5933,2015-03-12
502689,341,1.08678,2014-12-05
502689,383,1.35848,2014-12-05
502689,415,2.71695,2014-12-05
502690,341,1.04828,2014-12-05
502690,383,1.31035,2014-12-05
502690,415,2.6207,2014-12-05
502691,341,1.248,2014-12-02
502691,383,1.56,2014-12-02
502691,415,3.12,2014-12-02
502692,341,1.02996,2015-03-12
502692,428,0.30899,2015-03-12
502692,640,0.61798,2015-03-12
502692,502677,0.6077,2015-03-12
502693,219,0.28,2014-09-12
502693,341,0.75232,2014-09-12
502693,1456,0.4,2014-09-12
502694,341,0.95222,2014-09-12
502694,389,1.66639,2014-09-12
502694,415,2.3806,2014-09-12
502695,341,1.04824,2015-04-20
502695,383,1.31029,2015-04-20
502695,415,2.62059,2015-04-20
502696,341,1.0736,2014-10-01
502696,383,1.342,2014-10-01
502696,415,2.684,2014-10-01
502697,341,1.04824,2014-11-26
502697,383,1.31029,2014-11-26
502697,415,2.62059,2014-11-26
502698,477,6.35,2014-10-15
502698,1489,1.25,2014-10-15
502699,1455,1,2014-10-15
502699,1670,0.56,2014-10-15
502701,341,0.59175,2014-10-16
502701,383,0.73968,2014-10-16
502701,415,1.47936,2014-10-16
502701,1457,1.4,2014-10-16
502702,341,0.6636,2014-10-16
502702,383,0.8295,2014-10-16
502702,415,1.659,2014-10-16
502702,640,0.39816,2014-10-16
502702,1454,0.3,2015-06-08
502703,39,3.5419,2014-10-20
502703,341,0.99975,2014-10-20
502703,383,1.24968,2014-10-20
502703,415,2.4994,2014-10-20
502704,183,0.67,2014-11-05
502705,1455,1,2014-10-20
502706,1455,1,2014-10-20
502707,1489,1.25,2014-10-20
502708,1455,1,2014-10-20
502709,1489,1.25,2014-10-20
502710,1455,1,2014-10-20
502710,502616,1.87,2014-10-20
502711,1455,1,2014-10-20
502711,502616,1.87,2014-10-20
502712,1455,1,2014-10-20
502713,15,0.55,2014-10-20
502714,1494,0.2,2014-10-20
502714,1537,0.15,2014-10-20
502715,341,0.59175,2014-10-22
502715,383,0.7396,2014-10-22
502715,415,1.47936,2014-10-22
502715,1601,0.45,2014-10-22
502716,341,0.8369,2014-10-27
502716,383,1.04612,2014-10-27
502716,415,2.09224,2014-10-27
502716,1457,1.4,2014-10-27
502717,341,1.0482,2014-10-27
502717,383,1.31029,2014-10-27
502717,415,2.62059,2014-10-27
502717,867,5.1,2014-10-27
502718,1457,1.4,2014-10-27
502718,502444,2.05,2014-10-27
502718,502617,1.94,2014-10-27
502718,502618,0.93,2014-10-27
502720,196,1.79,2014-10-27
502720,1457,1.4,2014-10-27
502721,867,3.01,2014-10-27
502721,1457,1.4,2014-10-27
502722,341,0.4903,2014-10-27
502722,383,0.61288,2014-10-27
502722,415,1.22576,2014-10-27
502722,1457,1.4,2014-10-27
502723,341,0.62556,2014-10-27
502723,383,0.7895,2014-10-27
502723,415,1.5639,2014-10-27
502724,341,1.05793,2014-12-01
502724,383,1.32241,2014-12-01
502724,415,2.64483,2014-12-01
502725,341,1.0298,2015-03-17
502725,383,1.28725,2015-03-17
502725,415,2.5745,2015-03-17
502727,341,1.0389,2015-03-20
502727,383,1.2986,2015-03-20
502727,415,2.5972,2015-03-20
502728,341,1.0241,2015-03-18
502728,383,1.2801,2015-03-18
502728,415,2.5602,2015-03-18
502729,341,1.0283,2015-03-18
502729,383,1.2854,2015-03-18
502729,415,2.5709,2015-03-18
502730,341,1.0392,2015-03-17
502730,383,1.299,2015-03-17
502730,415,2.598,2015-03-17
502732,341,0.99429,2015-03-12
502732,428,0.2983,2015-03-26
502732,640,0.5966,2015-03-26
502742,341,0.37195,2015-01-30
502742,383,0.46494,2015-01-30
502742,385,0.05579,2015-01-30
502758,1573,0.1,2014-12-17
502759,1573,0.1,2014-12-17
502762,1573,0.1,2014-12-17
502768,1573,0.1,2014-12-17
502771,1573,0.1,2014-12-17
502772,1573,0.1,2014-12-17
502773,1573,0.1,2014-12-17
502774,1573,0.1,2014-12-17
502776,341,1.0101,2015-01-28
502776,383,1.2626,2015-01-28
502776,389,1.7677,2015-01-28
502776,415,2.5253,2015-01-28
502776,987,1.75,2015-01-28
502777,1573,0.1,2014-12-17
502778,341,1.0101,2015-01-28
502778,383,1.2626,2015-01-28
502778,389,1.7677,2015-01-28
502778,415,2.5253,2015-01-28
502778,987,1.75,2015-01-28
502779,1573,0.1,2014-12-17
502780,1573,0.1,2014-12-17
502781,1573,0.1,2014-12-17
502782,1573,0.1,2014-12-17
502783,1573,0.1,2014-12-17
502784,341,1.11768,2015-01-30
502784,383,1.3971,2015-01-30
502784,389,1.95594,2015-01-30
502784,415,2.79419,2015-01-30
502787,341,1.02705,2015-03-13
502787,383,1.2838,2015-03-13
502787,415,2.5676,2015-03-13
502788,341,1.0271,2015-02-25
502788,383,1.28388,2015-02-25
502788,415,2.56775,2015-02-25
502789,341,1.02705,2015-03-24
502789,383,1.2838,2015-03-24
502789,415,2.5676,2015-03-24
